n = 2018
1648)	1003	994
1649)	637	1511
1650)	990	1028
1651)	685	255
1652)	1592	1987
1653)	778	413
1654)	1030	997
1655)	1192	466
1656)	872	1751
1657)	1821	178
1658)	1790	933
1659)	972	969
1660)	1864	1905
1661)	838	585
1662)	1232	148
1663)	561	608
1664)	491	21
1665)	282	221
1666)	1920	1503
1667)	403	591
1668)	400	139
1669)	1922	1864
1670)	152	265
1671)	1002	1032
1672)	1003	836
1673)	1532	423
1674)	1702	989
1675)	1015	1003
1676)	1048	992
1677)	1030	1014
1678)	990	1033
1679)	995	1428
1680)	1198	101
1681)	1422	1084
1682)	604	775
1683)	1006	1012
1684)	545	242
1685)	1820	1775
1686)	1993	549
1687)	261	1436
1688)	126	683
1689)	132	1657
1690)	1610	1278
1691)	884	739
1692)	77	1199
1693)	164	1223
1694)	1808	944
1695)	251	685
1696)	1826	1124
1697)	987	1053
1698)	1018	1054
1699)	66	1007
1700)	1012	1031
1701)	1010	968
1702)	21	860
1703)	253	987
1704)	665	1108
1705)	847	1602
1706)	593	2014
1707)	29	703
1708)	999	1035
1709)	1001	1058
1710)	608	1294
1711)	627	1247
1712)	728	336
1713)	1543	795
1714)	1948	361
1715)	1023	994
1716)	1535	122
1717)	678	1949
1718)	990	1009
1719)	91	1000
1720)	1130	1149
1721)	307	1905
1722)	1859	1615
1723)	1899	464
1724)	1036	1042
1725)	1280	201
1726)	737	1455
1727)	1028	985
1728)	879	1366
1729)	984	1024
1730)	1794	391
1731)	992	1008
1732)	519	294
1733)	1666	1870
1734)	630	1842
1735)	980	1001
1736)	875	651
1737)	1422	14
1738)	990	1003
1739)	1183	1298
1740)	1226	464
1741)	1020	1000
1742)	1035	1009
1743)	1736	28
1744)	988	761
1745)	79	198
1746)	987	1003
1747)	1985	1483
1748)	973	1016
1749)	376	347
1750)	1448	1469
1751)	929	1570
1752)	1416	1831
1753)	455	537
1754)	1671	524
1755)	42	1233
1756)	1724	765
1757)	21	580
1758)	372	1112
1759)	344	1683
1760)	1502	1533
1761)	2002	1348
1762)	129	1618
1763)	1418	192
1764)	513	1850
1765)	531	447
1766)	975	1020
1767)	1059	484
1768)	952	1181
1769)	1390	1875
1770)	306	1306
1771)	558	1165
1772)	303	1188
1773)	353	456
1774)	1025	1027
1775)	975	990
1776)	1927	649
1777)	948	1033
1778)	1265	1088
1779)	1609	84
1780)	566	1311
1781)	1441	608
1782)	482	109
1783)	325	894
1784)	105	1614
1785)	696	1229
1786)	1024	978
1787)	1706	1170
1788)	1898	1782
1789)	1435	903
1790)	213	1163
1791)	1903	165
1792)	1366	1505
1793)	317	967
1794)	972	1029
1795)	2011	2012
1796)	1021	1017
1797)	142	972
1798)	702	0
1799)	1006	1030
1800)	162	1415
1801)	1685	1463
1802)	1354	603
1803)	104	1121
1804)	1042	1544
1805)	1982	296
1806)	421	139
1807)	1014	983
1808)	1052	996
1809)	1067	513
1810)	1570	476
1811)	577	1301
1812)	718	866
1813)	1931	1517
1814)	1029	1013
1815)	785	1761
1816)	1015	1001
1817)	1864	1597
1818)	983	1007
1819)	1023	1004
1820)	1077	994
1821)	1950	512
1822)	1140	200
1823)	7	912
1824)	1017	1009
1825)	1647	1052
1826)	1013	996
1827)	1014	1032
1828)	1039	1051
1829)	1350	544
1830)	1093	1572
1831)	829	1502
1832)	223	217
1833)	1181	1621
1834)	463	1831
1835)	291	1227
1836)	540	531
1837)	970	1025
1838)	1399	629
1839)	1022	1026
1840)	961	383
1841)	1012	960
1842)	853	1310
1843)	1038	981
1844)	1820	577
1845)	801	567
1846)	1508	1858
1847)	1954	734
1848)	1005	1014
1849)	1299	353
1850)	1604	786
1851)	1051	518
1852)	1923	189
1853)	400	489
1854)	713	803
1855)	23	1164
1856)	1177	1601
1857)	220	763
1858)	1008	985
1859)	68	520
1860)	1254	934
1861)	988	999
1862)	1026	1016
1863)	927	620
1864)	994	1004
1865)	79	1748
1866)	765	3
1867)	858	1957
1868)	122	1126
1869)	980	1005
1870)	994	989
1871)	574	489
1872)	1019	1009
1873)	1879	1930
1874)	1554	1621
1875)	230	108
1876)	1043	984
1877)	485	1465
1878)	114	612
1879)	979	947
1880)	1109	1929
1881)	1030	1042
1882)	962	981
1883)	1029	1030
1884)	48	1433
1885)	1439	1016
1886)	1001	1001
1887)	1264	1250
1888)	1312	1986
1889)	1963	1505
1890)	97	2010
1891)	14	1586
1892)	1569	1921
1893)	1835	1881
1894)	3	486
1895)	1004	1027
1896)	524	1541
1897)	1015	1042
1898)	1027	1001
1899)	998	982
1900)	297	404
1901)	1013	1024
1902)	588	1507
1903)	891	1930
1904)	1015	1046
1905)	1015	1016
1906)	1025	1000
1907)	983	924
1908)	1676	765
1909)	1726	172
1910)	985	1016
1911)	1839	806
1912)	1046	1042
1913)	1859	2000
1914)	1027	980
1915)	1033	1033
1916)	886	487
1917)	880	179
1918)	838	679
1919)	358	605
1920)	1815	600
1921)	1682	928
1922)	965	1029
1923)	1575	885
1924)	1839	883
1925)	984	1017
1926)	1019	1003
1927)	988	1018
1928)	1972	916
1929)	103	958
1930)	974	1243
1931)	809	337
1932)	1506	1264
1933)	983	968
1934)	1246	691
1935)	1012	994
1936)	1023	1027
1937)	1012	991
1938)	649	46
1939)	670	1244
1940)	1408	387
1941)	1016	960
1942)	1369	1937
1943)	1513	1261
1944)	1008	1001
1945)	560	1019
1946)	1682	720
1947)	1023	1019
1948)	1757	587
1949)	1839	1396
1950)	1475	1404
1951)	1866	763
1952)	177	433
1953)	983	976
1954)	266	412
1955)	1380	1542
1956)	1904	1747
1957)	311	740
1958)	956	1039
1959)	1038	943
1960)	210	1214
1961)	94	1377
1962)	1003	1034
1963)	954	1906
1964)	1020	997
1965)	1025	1018
1966)	453	578
1967)	1848	651
1968)	428	235
1969)	1381	1844
1970)	1025	1011
1971)	671	999
1972)	2017	693
1973)	1043	1009
1974)	996	1006
1975)	1771	663
1976)	100	1928
1977)	1954	1034
1978)	1233	276
1979)	1039	1006
1980)	351	1054
1981)	1041	998
1982)	474	1746
1983)	1250	19
1984)	825	1522
1985)	1039	1019
1986)	988	992
1987)	271	1651
1988)	727	1728
1989)	1031	1026
1990)	233	861
1991)	1563	69
1992)	409	1794
1993)	1763	233
1994)	1347	132
1995)	1098	174
1996)	1060	1007
1997)	1033	1003
1998)	52	542
1999)	628	1104
2000)	1901	630
2001)	1011	989
2002)	468	64
2003)	878	1952
2004)	729	341
2005)	222	1168
2006)	805	952
2007)	523	531
2008)	516	240
2009)	1891	337
2010)	1017	988
2011)	306	744
2012)	1004	1024
2013)	1960	152
2014)	988	1016
2015)	999	999
2016)	1905	258
2017)	807	1042
2018)	175	115
